Date,StrategyNames.SMA_10_CROSSOVER_PRIORITY_ATR_SL5_TP10,StrategyNames.SMA_30_CROSSOVER_PRIORITY_ATR_SL5_TP10,StrategyNames.SMA_90_CROSSOVER_PRIORITY_ATR_SL5_TP10,StrategyNames.SMA_270_CROSSOVER_PRIORITY_ATR_SL5_TP10
2015-04-09 00:00:00-04:00,18472.051580210606,14473.323638163562,11128.114416947972,10000.0
2015-04-10 00:00:00-04:00,18725.996721749314,14709.721147164204,11309.873534190681,10000.0
2015-04-13 00:00:00-04:00,18725.996721749314,14709.721147164204,11309.873534190681,10000.0
2015-04-14 00:00:00-04:00,18638.00126425229,14640.598597308419,11051.741154569283,10000.0
2015-04-15 00:00:00-04:00,18638.00126425229,14640.598597308419,11051.741154569283,10000.0
2015-04-16 00:00:00-04:00,18782.562184403774,14508.78473871806,11026.005342132805,10000.0
2015-04-17 00:00:00-04:00,18782.562184403774,14508.78473871806,11026.005342132805,10000.0
2015-04-20 00:00:00-04:00,19302.588110653345,14486.097643988558,11415.158189092972,10000.0
2015-04-21 00:00:00-04:00,19302.588110653345,14486.097643988558,11415.158189092972,10000.0
2015-04-22 00:00:00-04:00,17688.955158701683,13275.107471607053,10460.888466293722,10000.0
2015-04-23 00:00:00-04:00,17688.955158701683,13275.107471607053,10460.888466293722,10000.0
2015-04-24 00:00:00-04:00,16928.47879268606,12939.298253235083,10196.268177015025,10000.0
2015-04-27 00:00:00-04:00,16928.47879268606,12939.298253235083,10196.268177015025,9970.703074674628
2015-04-28 00:00:00-04:00,16318.195543791158,12472.827693587624,9828.685729361141,9970.703074674628
2015-04-29 00:00:00-04:00,16318.195543791158,12472.827693587624,9828.685729361141,9630.611650406998
2015-04-30 00:00:00-04:00,15666.89445221425,12025.578304931825,9476.249714710935,9630.611650406998
2015-05-01 00:00:00-04:00,15666.89445221425,12025.578304931825,9476.249714710935,8701.426676024443
2015-05-04 00:00:00-04:00,16172.275894891149,12255.575479470199,9657.489286259004,8701.426676024443
2015-05-05 00:00:00-04:00,16172.275894891149,12255.575479470199,9657.489286259004,8433.199162791678
2015-05-06 00:00:00-04:00,16652.11478902504,12619.20406355224,9906.39364604405,8433.199162791678
2015-05-07 00:00:00-04:00,16652.11478902504,12619.20406355224,9906.39364604405,8581.093941549265
2015-05-08 00:00:00-04:00,16872.49746937269,12786.213122198205,10169.68624599151,8581.093941549265
2015-05-11 00:00:00-04:00,16872.49746937269,12786.213122198205,10169.68624599151,8309.3801687703
2015-05-12 00:00:00-04:00,17097.03666032088,12818.796434820355,10255.173498675817,8309.3801687703
2015-05-13 00:00:00-04:00,17097.03666032088,12818.796434820355,10255.173498675817,8533.874125634786
2015-05-14 00:00:00-04:00,17449.162185087105,13315.525469042275,10652.562009654761,8533.874125634786
2015-05-15 00:00:00-04:00,17449.162185087105,13315.525469042275,10652.562009654761,8458.713471069519
2015-05-18 00:00:00-04:00,17163.370155779707,13234.540814885095,10778.113314060922,8458.713471069519
2015-05-19 00:00:00-04:00,17163.370155779707,13234.540814885095,10778.113314060922,8671.319922359156
2015-05-20 00:00:00-04:00,16903.400600660698,13567.633197949368,10830.561502309687,8671.319922359156
2015-05-21 00:00:00-04:00,16903.400600660698,13567.633197949368,10830.561502309687,8552.503525581275
2015-05-22 00:00:00-04:00,16699.052056967117,13390.865881515958,10941.276858570356,8552.503525581275
2015-05-26 00:00:00-04:00,16699.052056967117,13390.865881515958,10941.276858570356,8341.75152384322
2015-05-27 00:00:00-04:00,16972.2814411256,13609.966823633746,11166.568058888442,8341.75152384322
2015-05-28 00:00:00-04:00,16972.2814411256,13609.966823633746,11166.568058888442,8288.430564889197
2015-05-29 00:00:00-04:00,17134.032369426706,13739.67388602877,11064.061355119442,8288.430564889197
2015-06-01 00:00:00-04:00,17134.032369426706,13739.67388602877,11064.061355119442,8642.505384854421
2015-06-02 00:00:00-04:00,17215.692062113234,13615.277051567786,10872.380458922933,8642.505384854421
2015-06-03 00:00:00-04:00,17215.692062113234,13615.277051567786,10872.380458922933,8514.189064274673
2015-06-04 00:00:00-04:00,17209.773847603872,13312.225454621128,10424.548269566261,8514.189064274673
2015-06-05 00:00:00-04:00,17209.773847603872,13312.225454621128,10424.548269566261,8423.332631131589
